id,time,user,msg
0,08:22:03,@TJtestBOT, p1+
3,08:22:06,@TJtestBOT, p2-
4,08:22:07,@TJtestBOT, p1+
4,08:22:08,@TJtestBOT, p2-
5,08:22:08,@TJtestBOT, p1+
6,08:22:09,@TJtestBOT, p2-
8,08:22:11,@TJtestBOT, p1+
9,08:22:12,@TJtestBOT, p2-
45,08:22:48,@TJtestBOT, p1+
46,08:22:49,@TJtestBOT, p2-
46,08:22:50,@TJtestBOT, p1+
47,08:22:51,@TJtestBOT, p2-
48,08:22:51,@TJtestBOT, p1+
69,08:23:13,@TJtestBOT, p2+
70,08:23:14,@TJtestBOT, p1-
71,08:23:14,@TJtestBOT, p2+
72,08:23:15,@TJtestBOT, p1-
72,08:23:16,@TJtestBOT, p2+
73,08:23:16,@TJtestBOT, p1-
73,08:23:17,@TJtestBOT, p2+
73,08:23:17,@TJtestBOT, p2+
73,08:23:17,@TJtestBOT, p2+
73,08:23:17,@TJtestBOT, p2+
74,08:23:17,@TJtestBOT, p2+
74,08:23:17,@TJtestBOT, p2+
74,08:23:18,@TJtestBOT, p2+
74,08:23:18,@TJtestBOT, p2+
75,08:23:18,@TJtestBOT, p2+
75,08:23:18,@TJtestBOT, p2+
75,08:23:19,@TJtestBOT, p2+
75,08:23:19,@TJtestBOT, p2+
75,08:23:19,@TJtestBOT, p2+
76,08:23:19,@TJtestBOT, p2+
76,08:23:19,@TJtestBOT, p2+
76,08:23:20,@TJtestBOT, p2+
76,08:23:20,@TJtestBOT, p2+
76,08:23:20,@TJtestBOT, p1-
77,08:23:20,@TJtestBOT, p2+
77,08:23:21,@TJtestBOT, p1-
78,08:23:21,@TJtestBOT, p2+
78,08:23:22,@TJtestBOT, p1-
78,08:23:22,@TJtestBOT, p2+
79,08:23:22,@TJtestBOT, p1-
79,08:23:23,@TJtestBOT, p2+
79,08:23:23,@TJtestBOT, p1-
80,08:23:23,@TJtestBOT, p2+
80,08:23:24,@TJtestBOT, p1-
80,08:23:24,@TJtestBOT, p2+
81,08:23:25,@TJtestBOT, p1-
81,08:23:25,@TJtestBOT, p2+
82,08:23:25,@TJtestBOT, p1-
82,08:23:26,@TJtestBOT, p2+
82,08:23:26,@TJtestBOT, p2+
83,08:23:26,@TJtestBOT, p2+
83,08:23:27,@TJtestBOT, p1-
84,08:23:27,@TJtestBOT, p2+
84,08:23:28,@TJtestBOT, p1-
84,08:23:28,@TJtestBOT, p2+
85,08:23:28,@TJtestBOT, p2+
85,08:23:29,@TJtestBOT, p2+
85,08:23:29,@TJtestBOT, p1-
86,08:23:30,@TJtestBOT, p2+
86,08:23:30,@TJtestBOT, p1-
87,08:23:30,@TJtestBOT, p2+
149,08:24:33,@TJtestBOT, p1+
149,08:24:34,@TJtestBOT, p1+
150,08:24:34,@TJtestBOT, p2-
150,08:24:35,@TJtestBOT, p1+
151,08:24:35,@TJtestBOT, p2-
151,08:24:35,@TJtestBOT, p1+
151,08:24:35,@TJtestBOT, p2-
152,08:24:36,@TJtestBOT, p1+
152,08:24:36,@TJtestBOT, p2-
154,08:24:38,@TJtestBOT, p1+
154,08:24:38,@TJtestBOT, p2-
154,08:24:38,@TJtestBOT, p1+
155,08:24:39,@TJtestBOT, p2-
155,08:24:39,@TJtestBOT, p1+
156,08:24:40,@TJtestBOT, p2-
156,08:24:40,@TJtestBOT, p1+
156,08:24:40,@TJtestBOT, p1+
157,08:24:41,@TJtestBOT, p2-
157,08:24:41,@TJtestBOT, p1+
157,08:24:41,@TJtestBOT, p2-
157,08:24:42,@TJtestBOT, p1+
158,08:24:42,@TJtestBOT, p2-
160,08:24:44,@TJtestBOT, p2-
160,08:24:44,@TJtestBOT, p2-
160,08:24:44,@TJtestBOT, p2-
161,08:24:45,@TJtestBOT, p1+
161,08:24:45,@TJtestBOT, p1+
161,08:24:45,@TJtestBOT, p2-
161,08:24:46,@TJtestBOT, p1+
162,08:24:46,@TJtestBOT, p2-
162,08:24:47,@TJtestBOT, p1+
163,08:24:47,@TJtestBOT, p2-
164,08:24:48,@TJtestBOT, p1+
166,08:24:50,@TJtestBOT, p2-
166,08:24:51,@TJtestBOT, p1+
167,08:24:51,@TJtestBOT, p2-
167,08:24:51,@TJtestBOT, p1+
168,08:24:52,@TJtestBOT, p2-
169,08:24:53,@TJtestBOT, p2-
169,08:24:53,@TJtestBOT, p1+
