id,time,user,msg
0,19:34:05,@TJtestBOT, p1+
7,19:34:11,@TJtestBOT, p2-
531,19:42:59,@User10, p1+
532,19:42:59,@User10, p1+
532,19:42:59,@User10, p1+
532,19:42:59,@User10, p1+
532,19:42:59,@User10, p1+
532,19:42:59,@User10, p1+
532,19:43:00,@User10, p1+
533,19:43:00,@User10, p1+
535,19:43:02,@User10, p1+
535,19:43:02,@User10, p1+
535,19:43:02,@User10, p1+
535,19:43:03,@User10, p1+
536,19:43:03,@User10, p1+
536,19:43:03,@User10, p1+
536,19:43:03,@User10, p1+
536,19:43:04,@User10, p1+
537,19:43:04,@User10, p1+
537,19:43:04,@User10, p1+
537,19:43:04,@User10, p1+
537,19:43:04,@User10, p1+
537,19:43:04,@User10, p1+
537,19:43:05,@User10, p1+
537,19:43:05,@UserB4, p2+
539,19:43:06,@User10, p2-
539,19:43:06,@User10, p1+
540,19:43:07,@User10, p2-
540,19:43:07,@User10, p1+
541,19:43:08,@User10, p2-
541,19:43:09,@User10, p2-
542,19:43:09,@User10, p2-
542,19:43:09,@UserB4, p2+
542,19:43:09,@User10, p2-
542,19:43:09,@UserB1, p2+
542,19:43:09,@UserB4, p2+
542,19:43:10,@UserB1, p2+
542,19:43:10,@UserB4, p2+
542,19:43:10,@UserB4, p2+
542,19:43:10,@UserB1, p2+
543,19:43:10,@UserB1, p2+
543,19:43:10,@UserB1, p2+
543,19:43:10,@UserB1, p2+
543,19:43:10,@UserB1, p2+
543,19:43:10,@UserB1, p2+
543,19:43:11,@UserB1, p2+
544,19:43:11,@UserB1, p2+
544,19:43:11,@UserB1, p2+
544,19:43:11,@UserB1, p2+
544,19:43:11,@UserB1, p2+
544,19:43:11,@UserB1, p2+
544,19:43:12,@User10, p1+
545,19:43:12,@User10, p1+
545,19:43:13,@User10, p1+
545,19:43:13,@User10, p1+
546,19:43:13,@User10, p2-
546,19:43:13,@User10, p1+
546,19:43:14,@User10, p2-
547,19:43:14,@User10, p1+
547,19:43:14,@UserB1, p2+
547,19:43:14,@User10, p2-
547,19:43:14,@UserB1, p2+
547,19:43:14,@User10, p1+
547,19:43:15,@UserB1, p2+
547,19:43:15,@User10, p2-
548,19:43:15,@UserB1, p2+
548,19:43:15,@UserB1, p2+
548,19:43:15,@User10, p1+
548,19:43:15,@UserB1, p2+
548,19:43:15,@UserB1, p2+
548,19:43:15,@User10, p2-
548,19:43:15,@UserB1, p2+
548,19:43:16,@UserB1, p2+
548,19:43:16,@UserB1, p2+
549,19:43:16,@UserB1, p2+
549,19:43:16,@User10, p1+
549,19:43:16,@UserB1, p2+
549,19:43:16,@UserB1, p2+
549,19:43:16,@User10, p2-
549,19:43:16,@UserB1, p2+
549,19:43:17,@UserB1, p2+
549,19:43:17,@User10, p1+
549,19:43:17,@UserB1, p2+
550,19:43:17,@UserB1, p2+
550,19:43:17,@User10, p2-
550,19:43:17,@User10, p1+
550,19:43:18,@User10, p2-
551,19:43:18,@User10, p1+
551,19:43:18,@User10, p2-
551,19:43:19,@User10, p1+
552,19:43:19,@User10, p2-
552,19:43:19,@User10, p1+
552,19:43:19,@UserB8, p2+
552,19:43:20,@User10, p2-
553,19:43:20,@User10, p1+
553,19:43:20,@User10, p2-
553,19:43:21,@User10, p1+
554,19:43:21,@UserB1, p2+
554,19:43:21,@User10, p2-
554,19:43:21,@UserB1, p2+
554,19:43:21,@UserB1, p2+
554,19:43:21,@User10, p1+
562,19:43:29,@UserB4, p2+
562,19:43:29,@UserB4, p2+
562,19:43:30,@UserB4, p2+
562,19:43:30,@UserB4, p2+
563,19:43:30,@User10, p1+
563,19:43:30,@UserB4, p2+
563,19:43:30,@UserB4, p2+
563,19:43:30,@User10, p2-
563,19:43:30,@UserB4, p2+
563,19:43:30,@User10, p1+
563,19:43:30,@UserB4, p2+
563,19:43:31,@User10, p2-
563,19:43:31,@UserB4, p2+
563,19:43:31,@User10, p1+
564,19:43:31,@UserB4, p2+
564,19:43:31,@User10, p2-
564,19:43:31,@UserB4, p2+
564,19:43:31,@User10, p1+
564,19:43:31,@UserB4, p2+
564,19:43:31,@User10, p2-
564,19:43:31,@UserB4, p2+
564,19:43:32,@User10, p1+
564,19:43:32,@UserB4, p2+
564,19:43:32,@UserB4, p2+
564,19:43:32,@User10, p2-
565,19:43:32,@User10, p1+
565,19:43:32,@UserB4, p2+
565,19:43:32,@UserB4, p2+
565,19:43:32,@User10, p2-
565,19:43:32,@UserB4, p2+
565,19:43:32,@User10, p1+
565,19:43:33,@User10, p2-
565,19:43:33,@User10, p1+
566,19:43:33,@User10, p2-
566,19:43:33,@User10, p1+
566,19:43:33,@User10, p2-
566,19:43:34,@User10, p1+
567,19:43:35,@User10, p2-
567,19:43:35,@User10, p1+
567,19:43:35,@User10, p2-
567,19:43:35,@User10, p1+
567,19:43:35,@User10, p2-
568,19:43:35,@User10, p1+
568,19:43:35,@UserB4, p2+
568,19:43:35,@User10, p2-
568,19:43:35,@UserB4, p2+
568,19:43:35,@User10, p1+
568,19:43:36,@UserB4, p2+
568,19:43:36,@User10, p2-
568,19:43:36,@UserB4, p2+
568,19:43:36,@User10, p1+
568,19:43:36,@UserB4, p2+
569,19:43:36,@User10, p2-
569,19:43:36,@UserB4, p2+
569,19:43:36,@UserB4, p2+
569,19:43:36,@UserB4, p2+
569,19:43:36,@User10, p1+
569,19:43:37,@UserB4, p2+
569,19:43:37,@UserB4, p2+
569,19:43:37,@User10, p2-
570,19:43:37,@User10, p1+
570,19:43:37,@UserB4, p2+
570,19:43:37,@User10, p2-
570,19:43:37,@UserB4, p2+
570,19:43:37,@UserB4, p2+
570,19:43:37,@User10, p1+
570,19:43:38,@UserB4, p2+
570,19:43:38,@User10, p2-
570,19:43:38,@UserB4, p2+
570,19:43:38,@User10, p1+
570,19:43:38,@UserB4, p2+
571,19:43:38,@User10, p2-
571,19:43:38,@UserB4, p2+
571,19:43:38,@UserB4, p2+
571,19:43:38,@User10, p1+
