id,time,user,msg
0,14:47:32,@TJtestBOT, p1+
3,14:47:34,@TJtestBOT, p2-
5,14:47:36,@TJtestBOT, p1+
5,14:47:37,@TJtestBOT, p1+
6,14:47:37,@TJtestBOT, p1+
6,14:47:38,@TJtestBOT, p1+
7,14:47:38,@TJtestBOT, p1+
7,14:47:39,@TJtestBOT, p1+
8,14:47:39,@TJtestBOT, p1+
8,14:47:39,@TJtestBOT, p1+
9,14:47:40,@TJtestBOT, p1+
9,14:47:40,@TJtestBOT, p1+
9,14:47:41,@TJtestBOT, p1+
10,14:47:41,@TJtestBOT, p1+
10,14:47:42,@TJtestBOT, p1+
11,14:47:42,@TJtestBOT, p1+
11,14:47:43,@TJtestBOT, p1+
12,14:47:43,@TJtestBOT, p1+
12,14:47:44,@TJtestBOT, p1+
13,14:47:44,@TJtestBOT, p1+
13,14:47:45,@TJtestBOT, p1+
14,14:47:45,@TJtestBOT, p1+
14,14:47:46,@TJtestBOT, p1+
15,14:47:46,@TJtestBOT, p1+
15,14:47:47,@TJtestBOT, p1+
16,14:47:48,@TJtestBOT, p1+
16,14:47:48,@TJtestBOT, p1+
17,14:47:48,@TJtestBOT, p1+
17,14:47:49,@TJtestBOT, p1+
18,14:47:49,@TJtestBOT, p1+
18,14:47:49,@TJtestBOT, p1+
19,14:47:50,@TJtestBOT, p1+
19,14:47:50,@TJtestBOT, p1+
19,14:47:51,@TJtestBOT, p1+
20,14:47:51,@TJtestBOT, p1+
20,14:47:52,@TJtestBOT, p1+
21,14:47:52,@TJtestBOT, p1+
21,14:47:53,@TJtestBOT, p1+
22,14:47:53,@TJtestBOT, p1+
22,14:47:54,@TJtestBOT, p1+
23,14:47:54,@TJtestBOT, p1+
23,14:47:55,@TJtestBOT, p1+
24,14:47:55,@TJtestBOT, p1+
24,14:47:56,@TJtestBOT, p1+
25,14:47:56,@TJtestBOT, p1+
25,14:47:57,@TJtestBOT, p1+
26,14:47:57,@TJtestBOT, p1+
26,14:47:58,@TJtestBOT, p1+
27,14:47:58,@TJtestBOT, p1+
27,14:47:59,@TJtestBOT, p1+
28,14:47:59,@TJtestBOT, p1+
28,14:48:00,@TJtestBOT, p1+
29,14:48:00,@TJtestBOT, p1+
29,14:48:01,@TJtestBOT, p1+
30,14:48:01,@TJtestBOT, p1+
30,14:48:02,@TJtestBOT, p1+
30,14:48:02,@TJtestBOT, p1+
31,14:48:02,@TJtestBOT, p1+
31,14:48:03,@TJtestBOT, p1+
32,14:48:03,@TJtestBOT, p1+
32,14:48:04,@TJtestBOT, p1+
33,14:48:04,@TJtestBOT, p1+
33,14:48:05,@TJtestBOT, p1+
34,14:48:05,@TJtestBOT, p1+
34,14:48:06,@TJtestBOT, p1+
34,14:48:06,@TJtestBOT, p1+
35,14:48:06,@TJtestBOT, p1+
35,14:48:07,@TJtestBOT, p1+
36,14:48:07,@TJtestBOT, p1+
36,14:48:08,@TJtestBOT, p1+
37,14:48:08,@TJtestBOT, p1+
37,14:48:09,@TJtestBOT, p1+
38,14:48:09,@TJtestBOT, p1+
38,14:48:10,@TJtestBOT, p1+
39,14:48:10,@TJtestBOT, p1+
39,14:48:11,@TJtestBOT, p2-
40,14:48:11,@TJtestBOT, p2-
40,14:48:12,@TJtestBOT, p2-
40,14:48:12,@TJtestBOT, p2-
41,14:48:12,@TJtestBOT, p2-
41,14:48:13,@TJtestBOT, p2-
42,14:48:13,@TJtestBOT, p2-
42,14:48:13,@TJtestBOT, p2-
42,14:48:14,@TJtestBOT, p2-
43,14:48:14,@TJtestBOT, p2-
43,14:48:15,@TJtestBOT, p2-
43,14:48:15,@TJtestBOT, p2-
44,14:48:15,@TJtestBOT, p2-
44,14:48:16,@TJtestBOT, p2-
44,14:48:16,@TJtestBOT, p2-
45,14:48:16,@TJtestBOT, p2-
45,14:48:17,@TJtestBOT, p2-
46,14:48:18,@TJtestBOT, p2-
47,14:48:18,@TJtestBOT, p2-
47,14:48:19,@TJtestBOT, p2-
48,14:48:20,@TJtestBOT, p2-
49,14:48:21,@TJtestBOT, p2-
50,14:48:21,@TJtestBOT, p2-
50,14:48:22,@TJtestBOT, p2-
51,14:48:23,@TJtestBOT, p2-
52,14:48:23,@TJtestBOT, p2-
52,14:48:24,@TJtestBOT, p2-
53,14:48:25,@TJtestBOT, p2-
54,14:48:25,@TJtestBOT, p2-
54,14:48:26,@TJtestBOT, p2-
55,14:48:27,@TJtestBOT, p2-
56,14:48:27,@TJtestBOT, p2-
56,14:48:28,@TJtestBOT, p2-
57,14:48:29,@TJtestBOT, p2-
58,14:48:29,@TJtestBOT, p2-
58,14:48:30,@TJtestBOT, p2-
59,14:48:31,@TJtestBOT, p2-
60,14:48:31,@TJtestBOT, p2-
60,14:48:32,@TJtestBOT, p2-
61,14:48:33,@TJtestBOT, p2-
62,14:48:33,@TJtestBOT, p2-
62,14:48:34,@TJtestBOT, p2-
63,14:48:35,@TJtestBOT, p2-
64,14:48:35,@TJtestBOT, p2-
64,14:48:36,@TJtestBOT, p2-
65,14:48:37,@TJtestBOT, p2-
66,14:48:38,@TJtestBOT, p1+
66,14:48:38,@TJtestBOT, p1+
67,14:48:38,@TJtestBOT, p1+
68,14:48:39,@TJtestBOT, p1+
68,14:48:40,@TJtestBOT, p1+
69,14:48:41,@TJtestBOT, p1+
69,14:48:41,@TJtestBOT, p1+
70,14:48:42,@TJtestBOT, p1+
71,14:48:42,@TJtestBOT, p1+
71,14:48:43,@TJtestBOT, p1+
72,14:48:44,@TJtestBOT, p1+
72,14:48:44,@TJtestBOT, p1+
73,14:48:45,@TJtestBOT, p1+
73,14:48:45,@TJtestBOT, p1+
74,14:48:46,@TJtestBOT, p1+
74,14:48:46,@TJtestBOT, p1+
75,14:48:47,@TJtestBOT, p1+
76,14:48:47,@TJtestBOT, p1+
76,14:48:48,@TJtestBOT, p1+
77,14:48:49,@TJtestBOT, p1+
77,14:48:49,@TJtestBOT, p1+
78,14:48:50,@TJtestBOT, p1+
79,14:48:50,@TJtestBOT, p1+
83,14:48:55,@TJtestBOT, p1+
125,14:49:37,ligoligo12,@TJtestBOT, p1+
126,14:49:38,ligoligo12,@TJtestBOT, p1+
127,14:49:38,ligoligo12,@TJtestBOT, p1+
127,14:49:39,ligoligo12,@TJtestBOT, p1+
127,14:49:39,ligoligo12,@TJtestBOT, p1+
128,14:49:40,ligoligo12,@TJtestBOT, p1+
128,14:49:40,ligoligo12,@TJtestBOT, p1+
129,14:49:41,ligoligo12,@TJtestBOT, p1+
129,14:49:41,ligoligo12,@TJtestBOT, p1+
130,14:49:42,ligoligo12,@TJtestBOT, p1+
131,14:49:43,ligoligo12,@TJtestBOT, p1+
131,14:49:43,ligoligo12,@TJtestBOT, p1+
131,14:49:43,ligoligo12,@TJtestBOT, p1+
132,14:49:44,ligoligo12,@TJtestBOT, p1+
132,14:49:44,ligoligo12,@TJtestBOT, p1+
133,14:49:45,ligoligo12,@TJtestBOT, p1+
134,14:49:46,ligoligo12,@TJtestBOT, p1+
135,14:49:47,ligoligo12,@TJtestBOT, p1+
136,14:49:48,ligoligo12,@TJtestBOT, p1+
142,14:49:55,ligoligo12,@TJtestBOT, p1+
162,14:50:14,ligoligo12,@TJtestBOT, p1+
183,14:50:35,ligoligo12,@TJtestBOT, p1+
184,14:50:36,ligoligo12,@TJtestBOT, p1+
184,14:50:36,ligoligo12,@TJtestBOT, p1+
184,14:50:37,ligoligo12,@TJtestBOT, p1+
185,14:50:37,ligoligo12,@TJtestBOT, p1+
185,14:50:38,ligoligo12,@TJtestBOT, p1+
186,14:50:38,ligoligo12,@TJtestBOT, p1+
187,14:50:39,ligoligo12,@TJtestBOT, p1+
188,14:50:40,ligoligo12,@TJtestBOT, p1+
189,14:50:41,ligoligo12,@TJtestBOT, p1+
190,14:50:42,ligoligo12,@TJtestBOT, p1+
191,14:50:43,ligoligo12,@TJtestBOT, p1+
191,14:50:43,ligoligo12,@TJtestBOT, p1+
191,14:50:44,ligoligo12,@TJtestBOT, p1+
192,14:50:45,ligoligo12,@TJtestBOT, p1+
193,14:50:46,ligoligo12,@TJtestBOT, p1+
194,14:50:47,ligoligo12,@TJtestBOT, p1+
196,14:50:49,ligoligo12,@TJtestBOT, p1+
197,14:50:50,ligoligo12,@TJtestBOT, p1+
198,14:50:51,ligoligo12,@TJtestBOT, p1+
200,14:50:52,ligoligo12,@TJtestBOT, p1+
200,14:50:52,ligoligo12,@TJtestBOT, p1+
200,14:50:53,ligoligo12,@TJtestBOT, p1+
201,14:50:53,ligoligo12,@TJtestBOT, p1+
201,14:50:53,ligoligo12,@TJtestBOT, p1+
201,14:50:54,ligoligo12,@TJtestBOT, p1+
202,14:50:54,ligoligo12,@TJtestBOT, p1+
202,14:50:54,ligoligo12,@TJtestBOT, p1+
203,14:50:55,ligoligo12,@TJtestBOT, p1+
203,14:50:55,ligoligo12,@TJtestBOT, p1+
204,14:50:57,ligoligo12,@TJtestBOT, p1+
205,14:50:57,ligoligo12,@TJtestBOT, p1+
205,14:50:58,ligoligo12,@TJtestBOT, p1+
208,14:51:00,ligoligo12,@TJtestBOT, p1+
209,14:51:01,ligoligo12,@TJtestBOT, p1+
209,14:51:02,ligoligo12,@TJtestBOT, p1+
210,14:51:02,ligoligo12,@TJtestBOT, p1+
210,14:51:03,ligoligo12,@TJtestBOT, p1+
211,14:51:03,ligoligo12,@TJtestBOT, p2-
