id,time,user,msg
0,15:33:15,@TJtestBOT, p1+
23,15:33:38,@TJtestBOT, p2-
24,15:33:39,@TJtestBOT, p1+
24,15:33:39,@TJtestBOT, p2-
25,15:33:40,@TJtestBOT, p1+
25,15:33:40,@TJtestBOT, p2-
26,15:33:41,@TJtestBOT, p2-
26,15:33:41,@TJtestBOT, p2-
27,15:33:42,@TJtestBOT, p1+
35,15:33:51,@TJtestBOT, p1+
36,15:33:51,@TJtestBOT, p2-
817,15:47:03,@TJtestBOT, p1-
817,15:47:04,@TJtestBOT, p2+
818,15:47:04,@TJtestBOT, p1-
818,15:47:04,@TJtestBOT, p2+
818,15:47:05,@TJtestBOT, p2+
818,15:47:05,@TJtestBOT, p2+
819,15:47:06,@TJtestBOT, p1-
820,15:47:06,@TJtestBOT, p2+
820,15:47:06,@TJtestBOT, p2+
821,15:47:07,@TJtestBOT, p1-
821,15:47:07,@TJtestBOT, p1-
821,15:47:08,@TJtestBOT, p2+
821,15:47:08,@TJtestBOT, p2+
822,15:47:08,@TJtestBOT, p1-
822,15:47:09,@TJtestBOT, p2+
823,15:47:09,@TJtestBOT, p1-
823,15:47:09,@TJtestBOT, p2+
823,15:47:10,@TJtestBOT, p2+
823,15:47:10,@TJtestBOT, p2+
824,15:47:10,@TJtestBOT, p2+
824,15:47:10,@TJtestBOT, p2+
824,15:47:11,@TJtestBOT, p1-
824,15:47:11,@TJtestBOT, p2+
825,15:47:11,@TJtestBOT, p1-
825,15:47:11,@TJtestBOT, p1-
825,15:47:12,@TJtestBOT, p1-
826,15:47:12,@TJtestBOT, p2+
826,15:47:12,@TJtestBOT, p1-
826,15:47:13,@TJtestBOT, p2+
826,15:47:13,@TJtestBOT, p2+
827,15:47:13,@TJtestBOT, p1-
827,15:47:13,@TJtestBOT, p2+
827,15:47:14,@TJtestBOT, p1-
828,15:47:14,@TJtestBOT, p2+
828,15:47:14,@TJtestBOT, p1-
828,15:47:15,@TJtestBOT, p2+
828,15:47:15,@TJtestBOT, p1-
829,15:47:15,@TJtestBOT, p2+
829,15:47:15,@TJtestBOT, p1-
829,15:47:16,@TJtestBOT, p2+
829,15:47:16,@TJtestBOT, p1-
830,15:47:16,@TJtestBOT, p2+
830,15:47:16,@TJtestBOT, p1-
830,15:47:17,@TJtestBOT, p2+
831,15:47:17,@TJtestBOT, p1-
831,15:47:17,@TJtestBOT, p2+
831,15:47:18,@TJtestBOT, p1-
831,15:47:18,@TJtestBOT, p2+
832,15:47:18,@TJtestBOT, p1-
832,15:47:18,@TJtestBOT, p2+
832,15:47:19,@TJtestBOT, p1-
833,15:47:19,@TJtestBOT, p2+
833,15:47:19,@TJtestBOT, p1-
833,15:47:20,@TJtestBOT, p2+
834,15:47:20,@TJtestBOT, p1-
834,15:47:21,@TJtestBOT, p2+
834,15:47:21,@TJtestBOT, p1-
835,15:47:21,@TJtestBOT, p2+
835,15:47:22,@TJtestBOT, p1-
836,15:47:22,@TJtestBOT, p2+
836,15:47:22,@TJtestBOT, p1-
841,15:47:28,@TJtestBOT, p1-
842,15:47:28,@TJtestBOT, p2+
842,15:47:29,@TJtestBOT, p1-
843,15:47:29,@TJtestBOT, p2+
843,15:47:30,@TJtestBOT, p1-
848,15:47:35,@TJtestBOT, p1-
848,15:47:35,@TJtestBOT, p2+
848,15:47:35,@TJtestBOT, p1-
848,15:47:36,@TJtestBOT, p2+
849,15:47:36,@TJtestBOT, p1-
850,15:47:37,@TJtestBOT, p2+
854,15:47:41,@TJtestBOT, p1-
854,15:47:42,@TJtestBOT, p2+
854,15:47:42,@TJtestBOT, p1-
855,15:47:42,@TJtestBOT, p2+
855,15:47:42,@TJtestBOT, p1-
855,15:47:43,@TJtestBOT, p2+
