id,time,user,msg
0,12:54:05,@TJtestBOT, p1-
2,12:54:07,@TJtestBOT, p2+
15,12:54:20,@TJtestBOT, p1-
16,12:54:21,@TJtestBOT, p2+
22,12:54:27,@TJtestBOT, p1-
23,12:54:28,@TJtestBOT, p2+
24,12:54:29,@TJtestBOT, p1-
25,12:54:30,@TJtestBOT, p1-
27,12:54:33,@TJtestBOT, p1-
28,12:54:34,@TJtestBOT, p2+
29,12:54:34,@TJtestBOT, p1-
30,12:54:36,@TJtestBOT, p2+
31,12:54:36,@TJtestBOT, p1-
45,12:54:51,@TJtestBOT, p1+
46,12:54:52,@TJtestBOT, p2-
74,12:55:19,@TJtestBOT, p1+
75,12:55:20,@TJtestBOT, p2-
75,12:55:21,@TJtestBOT, p1+
77,12:55:23,@TJtestBOT, p1+
78,12:55:24,@TJtestBOT, p2-
85,12:55:31,@TJtestBOT, p1+
86,12:55:32,@TJtestBOT, p2-
90,12:55:35,@TJtestBOT, p1+
103,12:55:49,@TJtestBOT, p1+
104,12:55:50,@TJtestBOT, p2-
105,12:55:51,@TJtestBOT, p1+
105,12:55:51,@TJtestBOT, p2-
106,12:55:52,@TJtestBOT, p1+
107,12:55:53,@TJtestBOT, p2-
