id,time,user,msg
0,20:02:08,@User2, p1+
1,20:02:09,@User2, p1+
2,20:02:10,@User2, p1+
152,20:04:42,@User10, p1+
154,20:04:44,@UserB1, p1+
154,20:04:44,@User10, p2-
155,20:04:45,@User10, p2-
155,20:04:45,@User10, p2-
156,20:04:45,@User10, p2-
156,20:04:45,@User10, p2-
156,20:04:46,@User10, p2-
156,20:04:46,@User10, p2-
157,20:04:46,@User10, p2-
157,20:04:46,@User10, p2-
157,20:04:46,@User10, p2-
157,20:04:47,@User10, p2-
157,20:04:47,@User10, p2-
158,20:04:47,@User10, p2-
158,20:04:47,@User10, p2-
158,20:04:47,@User10, p2-
158,20:04:48,@User10, p2-
158,20:04:48,@User10, p2-
158,20:04:48,@User10, p2-
159,20:04:48,@User10, p2-
159,20:04:48,@User10, p2-
159,20:04:48,@User10, p2-
159,20:04:49,@User10, p2-
159,20:04:49,@User10, p2-
159,20:04:49,@User10, p2-
160,20:04:49,@User10, p2-
160,20:04:49,@User10, p2-
160,20:04:49,@User10, p2-
160,20:04:50,@User10, p2-
160,20:04:50,@User10, p2-
160,20:04:50,@User10, p2-
161,20:04:51,@User10, p1+
162,20:04:51,@User10, p2-
162,20:04:52,@User10, p1+
162,20:04:52,@User10, p2-
174,20:05:04,@TJtestBOT, p2-
177,20:05:06,@User2, p1+
178,20:05:07,@User2, p1+
186,20:05:15,@User4, p1+
205,20:05:37,@User4, p2-
210,20:05:43,@UserB3, p2-
210,20:05:43,@UserB3, p2-
210,20:05:43,@UserB3, p2-
210,20:05:43,@UserB3, p2-
210,20:05:43,@UserB3, p2-
215,20:05:48,@UserB3, p1+
264,20:06:38,@UserB1, p1+
264,20:06:38,@UserB1, p1+
264,20:06:38,@UserB1, p1+
264,20:06:39,@UserB1, p1+
267,20:06:41,@UserB1, p1+
267,20:06:41,@UserB1, p1+
267,20:06:41,@UserB1, p1+
267,20:06:41,@UserB1, p1+
268,20:06:42,@UserB1, p1+
268,20:06:42,@UserB1, p1+
268,20:06:42,@UserB1, p1+
268,20:06:43,@UserB1, p1+
275,20:06:50,@UserB2, p1+
276,20:06:51,@UserB2, p1+
276,20:06:52,@UserB2, p1+
277,20:06:52,@UserB2, p1+
277,20:06:52,@UserB2, p1+
277,20:06:52,@User10, p1+
277,20:06:52,@UserB2, p1+
277,20:06:53,@UserB2, p1+
278,20:06:53,@UserB2, p1+
278,20:06:53,@UserB2, p1+
278,20:06:53,@UserB2, p1+
278,20:06:53,@UserB2, p1+
278,20:06:53,@UserB2, p1+
278,20:06:53,@User10, p1+
278,20:06:53,@UserB2, p1+
278,20:06:54,@UserB2, p1+
279,20:06:54,@User10, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@User10, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@User10, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@User10, p1+
279,20:06:54,@UserB2, p1+
279,20:06:54,@UserB2, p1+
279,20:06:55,@UserB9, p1+
279,20:06:55,@UserB2, p1+
280,20:06:55,@UserB2, p1+
280,20:06:55,@UserB2, p1+
280,20:06:55,@User10, p1+
280,20:06:55,@UserB2, p1+
280,20:06:55,@UserB2, p1+
280,20:06:55,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@User10, p1+
280,20:06:56,@UserB2, p1+
280,20:06:56,@UserB2, p1+
