id,time,user,msg
0,12:49:33,@UserB2, p1+
0,12:49:33,@UserB2, p1+
0,12:49:33,@UserB2, p1+
1,12:49:33,@UserB1, p1+
1,12:49:34,@UserB2, p1+
1,12:49:34,@UserB2, p1+
1,12:49:34,@User2, p1+
1,12:49:34,@UserB2, p1+
1,12:49:34,@UserB2, p1+
1,12:49:34,@UserB1, p1+
1,12:49:34,@UserB2, p1+
1,12:49:34,@UserB1, p1+
1,12:49:34,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB1, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB1, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
2,12:49:36,@UserB2, p1+
3,12:49:36,@UserB2, p1+
3,12:49:37,@UserB2, p2-
3,12:49:37,@UserB2, p2-
3,12:49:37,@UserB2, p2-
3,12:49:37,@UserB2, p2-
4,12:49:38,@UserB2, p2-
4,12:49:38,@User2, p2-
4,12:49:38,@UserB2, p2-
4,12:49:38,@UserB1, p2-
4,12:49:38,@UserB2, p2-
4,12:49:38,@UserB2, p2-
4,12:49:38,@UserB1, p2-
4,12:49:38,@UserB2, p2-
5,12:49:38,@UserB1, p2-
5,12:49:38,@User2, p2-
5,12:49:39,@UserB1, p2-
5,12:49:39,@UserB2, p2-
5,12:49:39,@UserB2, p2-
5,12:49:39,@UserB1, p2-
5,12:49:39,@User3, p1+
5,12:49:39,@UserB2, p2-
5,12:49:39,@UserB1, p2-
5,12:49:39,@UserB2, p2-
5,12:49:39,@UserB2, p2-
6,12:49:39,@UserB1, p2-
6,12:49:40,@UserB2, p2-
6,12:49:40,@User2, p2-
6,12:49:40,@UserB2, p2-
6,12:49:40,@UserB2, p2-
6,12:49:40,@UserB2, p1+
6,12:49:40,@User2, p1+
7,12:49:40,@User3, p1+
7,12:49:40,@UserB2, p1+
7,12:49:41,@UserB2, p1+
7,12:49:41,@UserB2, p1+
7,12:49:41,@User2, p1+
7,12:49:41,@UserB2, p1+
7,12:49:41,@UserB1, p1+
7,12:49:41,@UserB1, p1+
7,12:49:41,@UserB2, p1+
8,12:49:41,@UserB1, p1+
8,12:49:41,@UserB2, p1+
8,12:49:42,@UserB2, p1+
8,12:49:42,@UserB1, p1+
8,12:49:42,@User2, p1+
8,12:49:42,@UserB2, p1+
9,12:49:42,@UserB2, p1+
9,12:49:43,@UserB1, p1+
9,12:49:43,@UserB2, p1+
9,12:49:43,@UserB2, p1+
9,12:49:43,@UserB2, p1+
9,12:49:43,@User2, p1+
9,12:49:43,@UserB2, p1+
9,12:49:43,@UserB2, p1+
10,12:49:43,@User2, p1+
10,12:49:44,@UserB2, p1+
10,12:49:44,@User2, p1+
10,12:49:44,@UserB2, p2-
10,12:49:44,@User2, p1+
10,12:49:44,@User3, p1+
10,12:49:44,@UserB2, p2-
10,12:49:44,@User2, p1+
11,12:49:45,@UserB1, p2-
11,12:49:45,@User2, p1+
11,12:49:45,@UserB2, p2-
11,12:49:45,@UserB1, p2-
11,12:49:45,@User2, p1+
11,12:49:45,@UserB2, p2-
11,12:49:45,@UserB1, p2-
11,12:49:45,@User3, p1+
11,12:49:45,@UserB1, p2-
12,12:49:45,@UserB1, p2-
12,12:49:45,@UserB2, p2-
12,12:49:46,@User2, p1+
12,12:49:46,@UserB2, p1+
24,12:50:03,@UserB2, p2-
24,12:50:03,@UserB2, p2-
24,12:50:03,@UserB2, p2-
24,12:50:03,@User2, p1+
24,12:50:03,@UserB2, p2-
24,12:50:03,@User2, p1+
24,12:50:03,@User3, p1+
24,12:50:03,@UserB2, p2-
25,12:50:04,@UserB2, p2-
25,12:50:04,@User2, p1+
25,12:50:04,@User3, p1+
25,12:50:04,@UserB2, p2-
25,12:50:04,@UserB2, p2-
25,12:50:04,@User2, p1+
25,12:50:04,@UserB1, p1+
25,12:50:04,@UserB2, p2-
25,12:50:04,@User3, p1+
25,12:50:04,@UserB2, p2-
25,12:50:04,@UserB1, p1+
26,12:50:05,@User2, p1+
26,12:50:05,@UserB1, p1+
26,12:50:05,@UserB2, p2-
26,12:50:05,@User2, p1+
26,12:50:05,@User3, p1+
26,12:50:05,@UserB1, p1+
26,12:50:05,@User2, p1+
26,12:50:05,@UserB1, p1+
26,12:50:05,@UserB2, p1+
26,12:50:05,@UserB1, p1+
26,12:50:05,@UserB2, p1+
27,12:50:06,@User3, p1+
27,12:50:06,@UserB2, p1+
27,12:50:06,@User3, p1+
27,12:50:06,@UserB2, p1+
27,12:50:06,@UserB1, p1+
27,12:50:06,@UserB2, p1+
27,12:50:06,@UserB2, p1+
