id,time,user,msg
0,17:31:54,ligoligo12,@ligoligo12, p1+: Fighting
17,17:32:11,ligoligo12,p1+: Fighting
19,17:32:13,ligoligo12,p1+: Fighting
19,17:32:14,ligoligo12,p1+: Fighting
19,17:32:14,ligoligo12,p1+: Fighting
20,17:32:14,ligoligo12,p1+: Fighting
20,17:32:14,ligoligo12,p1+: Fighting
20,17:32:14,ligoligo12,p1+: Fighting
20,17:32:15,ligoligo12,p1+: Fighting
20,17:32:15,ligoligo12,p1+: Fighting
21,17:32:15,ligoligo12,p1+: Fighting
21,17:32:15,ligoligo12,p1+: Fighting
21,17:32:15,ligoligo12,p1+: Fighting
21,17:32:16,ligoligo12,p1+: Fighting
21,17:32:16,ligoligo12,p1+: Fighting
21,17:32:16,ligoligo12,p1+: Fighting
22,17:32:16,ligoligo12,p1+: Fighting
22,17:32:16,ligoligo12,p1+: Fighting
22,17:32:17,ligoligo12,p1+: Fighting
22,17:32:17,ligoligo12,p1+: Fighting
32,17:32:27,ligoligo12,p2-: Loser
33,17:32:28,ligoligo12,p2-: Loser
34,17:32:28,ligoligo12,p2-: Loser
34,17:32:29,ligoligo12,p1+: Fighting
35,17:32:29,ligoligo12,p2-: Loser
35,17:32:30,ligoligo12,p1+: Fighting
36,17:32:30,ligoligo12,p2-: Loser
36,17:32:31,ligoligo12,p1+: Fighting
37,17:32:31,ligoligo12,p2-: Loser
37,17:32:32,ligoligo12,p1+: Fighting
38,17:32:32,ligoligo12,p2-: Loser
38,17:32:33,ligoligo12,p1+: Fighting
39,17:32:33,ligoligo12,p1+: Fighting
40,17:32:34,ligoligo12,p1+: Fighting
40,17:32:35,ligoligo12,p2-: Loser
40,17:32:35,ligoligo12,p1+: Fighting
41,17:32:35,ligoligo12,p2-: Loser
41,17:32:36,ligoligo12,p1+: Fighting
41,17:32:36,ligoligo12,p2-: Loser
42,17:32:36,ligoligo12,p1+: Fighting
42,17:32:37,ligoligo12,p2-: Loser
42,17:32:37,ligoligo12,p1+: Fighting
43,17:32:37,ligoligo12,p2-: Loser
43,17:32:38,ligoligo12,p1+: Fighting
43,17:32:38,ligoligo12,p2-: Loser
44,17:32:38,ligoligo12,p1+: Fighting
44,17:32:39,ligoligo12,p1+: Fighting
50,17:32:45,ligoligo12,p1+: Fighting
51,17:32:45,ligoligo12,p2-: Loser
51,17:32:46,ligoligo12,p1+: Fighting
51,17:32:46,ligoligo12,p2-: Loser
52,17:32:46,ligoligo12,p1+: Fighting
52,17:32:47,ligoligo12,p2-: Loser
52,17:32:47,ligoligo12,p1+: Fighting
53,17:32:48,ligoligo12,p1+: Fighting
54,17:32:49,ligoligo12,p1+: Fighting
54,17:32:49,ligoligo12,p1+: Fighting
55,17:32:49,ligoligo12,p1+: Fighting
55,17:32:49,ligoligo12,p1+: Fighting
220,17:35:36,ligoligo12,p1+: Fighting
742,17:44:20,ligoligo12,@, p1+: Fighting
752,17:44:30,ligoligo12,@test, p1+: Fighting
854,17:46:12,ligoligo12,@, p1+: Fighting
902,17:47:01,ligoligo12,@test1234, p1+: Fighting
904,17:47:03,ligoligo12,@test1234, p1+: Fighting
905,17:47:04,ligoligo12,@test1234, p1+: Fighting
906,17:47:05,ligoligo12,@test1234, p1+: Fighting
907,17:47:06,ligoligo12,@test1234, p1+: Fighting
